"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url"
"1005002116620002","https://ae04.alicdn.com/kf/H7c5fdd601095401caeb19ac6e2ce62daH.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/297294452862.mp4","Cute Talking Parrot Toy Electric Talking Parrot Stuffed Plush Toy Bird Repeat What You Say Children Kids Baby Birthday Gifts","USD 5.99","USD 4.19","30%","USD","7","USD 0.29","6","100.0%","https://s.click.aliexpress.com/e/_DCPrBt9"
"1005004047066674","https://ae04.alicdn.com/kf/Sdcbbac29807e491eb8348b0c03bf7950E.jpg",,"Crazy Dinosaur LED Teeth Game Toy Perfect Halloween Toy Children's Gift Built-in LED And Roaring Sound","USD 10.91","USD 7.09","35%","USD","7","USD 0.50","1","null%","https://s.click.aliexpress.com/e/_DkIc8Cf"
"4000331496950","https://ae04.alicdn.com/kf/He98bb7646e1741a3b99f02512cdca305l.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/241543780310.mp4","Baby Toys Lovely Smart Swing Dancing Penguin Early EQ Education Music and Learning Walking Singing Flashing LED Lights","USD 5.68","USD 4.54","20%","USD","7","USD 0.32","9","100.0%","https://s.click.aliexpress.com/e/_Dd5eQwF"
"4000304471708","https://ae04.alicdn.com/kf/H08ff5c7d200948eb8c32faab2c2f01487.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/240660174923.mp4","Electric Dance Lighting Duck Educational Toy Musical Interactive Kids Gifts","USD 6.07","USD 4.86","20%","USD","7","USD 0.34","19","100.0%","https://s.click.aliexpress.com/e/_DCWC7yx"
"33005411910","https://ae04.alicdn.com/kf/HTB1ultYRzTpK1RjSZKPq6y3UpXao.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/223817598379.mp4","Be Careful Bulldog Most Industries Scary Toys Be Careful The Dog Hot Style Desktop Parent-child Game","USD 28.60","USD 15.44","46%","USD","7","USD 1.08","0","null%","https://s.click.aliexpress.com/e/_DCKKsfN"
"1005004515461861","https://ae04.alicdn.com/kf/Sf0c46dcd1b7f49a3824e53efeb88586bf.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100064439556.mp4","1PCS Transparent surprise capsule Electronic Pets Toys 90S Nostalgic 49 Pets in One Virtual Cyber Digital Pet Toy Funny Toys","USD 3.36","USD 2.65","21%","USD","7","USD 0.19","0","null%","https://s.click.aliexpress.com/e/_DDEUKCr"
"1005004058420965","https://ae04.alicdn.com/kf/S40b5425610f44cd9a74d6f38f961f6f0Q.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/308684065709.mp4","Baby Phone Toys Telephone Teether Music Voice & Light Electronic Machine Early Learning Toys Gift for Kids Toddler","USD 11.47","USD 8.14","29%","USD","7","USD 0.57","6","100.0%","https://s.click.aliexpress.com/e/_DkLWBFD"
"1005002997182688","https://ae04.alicdn.com/kf/H460fbd1472d8443bbb1815cdbed8db1bI.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/317901264614.mp4","Pull String Snail Glowing Music Car Toy Baby Learn to Crawl Reptile Drag Toddler Toy Parent-child Interactive Game Christmas Gif","USD 4.60","USD 2.30","50%","USD","8.0","USD 0.18","11","60.0%","https://s.click.aliexpress.com/e/_DllUUMB"
"1005004360017510","https://ae04.alicdn.com/kf/Ua862fc31f67e43e7a7edb4ebf16a39a0t.jpg",,"Toy my lillte horse may Little Pony 2 in","USD 23.19","USD 22.03","5%","USD","7","USD 1.54","0","null%","https://s.click.aliexpress.com/e/_DEuodu7"
"1005004671999487","https://ae04.alicdn.com/kf/Sbfe96ea5954d4aea8697c31d269b2b48v.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100083014191.mp4","Emo Robot Smart Robots Dance Voice Command Sensor, Singing, Dancing, Repeating Robot Toy for Kids Boys and Girls Talkking Robots","USD 18.38","USD 12.86","30%","USD","7","USD 0.90","4","0.0%","https://s.click.aliexpress.com/e/_DBL0dYL"
